name,Frequency,Intensity
blow,13652.05078125,-24.91942054419004
blow,13662.8173828125,-21.69329132744882
blow,13673.583984375,-20.298171613194196
blow,13684.3505859375,-21.463840602818966
blow,13695.1171875,-27.269158862982884
blow,13705.8837890625,-25.96208614715801
blow,13716.650390625,-27.499288075678603
blow,13727.4169921875,-24.773182993110495
blow,13738.18359375,-20.606258856525386
blow,13748.9501953125,-22.35806715380495
blow,13759.716796875,-23.48152641309977
blow,13770.4833984375,-25.420362614984192
blow,13781.25,-19.692838438809794
blow,13792.0166015625,-22.22895938347651
blow,13802.783203125,-24.517897785666584
blow,13813.5498046875,-24.691215879323643
blow,13824.31640625,-29.43772982806532
blow,13835.0830078125,-18.93918474853623
blow,13845.849609375,-16.808603061270954
blow,13856.6162109375,-17.798891490340406
blow,13867.3828125,-20.245234682940275
blow,13878.1494140625,-19.034895253155106
blow,13888.916015625,-25.8792196236845
blow,13899.6826171875,-24.696468256143923
blow,13910.44921875,-23.269459928842444
blow,13921.2158203125,-31.362963324618395
blow,13931.982421875,-32.22672985862128
blow,13942.7490234375,-31.934990357105363
blow,13953.515625,-21.872475428814774
blow,13964.2822265625,-20.424514742706826
blow,13975.048828125,-17.403233000313058
blow,13985.8154296875,-16.770610468911514
blow,13996.58203125,-22.37470059934438
blow,14007.3486328125,-31.26482911746904
blow,14018.115234375,-26.58605709499023
blow,14028.8818359375,-27.50139020868133
blow,14039.6484375,-23.4611565581554
blow,14050.4150390625,-22.17552354253739
blow,14061.181640625,-20.898390691623202
blow,14071.9482421875,-22.90746293785563
blow,14082.71484375,-24.6297021864744
blow,14093.4814453125,-22.862834515130878
blow,14104.248046875,-25.67996891549537
blow,14115.0146484375,-26.36538866179923
blow,14125.78125,-22.316395212702
blow,14136.5478515625,-27.12561373149878
blow,14147.314453125,-20.732417145425273
blow,14158.0810546875,-23.529202942723483
blow,14168.84765625,-20.181339894666046
blow,14179.6142578125,-21.0957653250897
blow,14190.380859375,-18.6019680920646
blow,14201.1474609375,-25.860010635976675
blow,14211.9140625,-21.21265877262559
blow,14222.6806640625,-22.91772166955551
blow,14233.447265625,-16.235354250403663
blow,14244.2138671875,-17.025939183550115
blow,14254.98046875,-20.975828362125505
blow,14265.7470703125,-21.112391970836285
blow,14276.513671875,-19.852328795173666
blow,14287.2802734375,-23.670052586369323
blow,14298.046875,-22.507037317286432
blow,14308.8134765625,-22.424556519020832
blow,14319.580078125,-26.54502329119603
blow,14330.3466796875,-28.615762429318053
blow,14341.11328125,-23.996100819675824
blow,14351.8798828125,-16.654277622946847
blow,14362.646484375,-21.860752816542394
blow,14373.4130859375,-26.313308103653036
blow,14384.1796875,-22.739666796138533
blow,14394.9462890625,-32.81126533636037
blow,14405.712890625,-30.191026631985505
blow,14416.4794921875,-30.160544010633046
blow,14427.24609375,-23.494404995832173
blow,14438.0126953125,-20.9147702026276
blow,14448.779296875,-22.93378422892548
blow,14459.5458984375,-19.944325548259037
blow,14470.3125,-37.12798985558806
blow,14481.0791015625,-21.05364809657562
blow,14491.845703125,-23.876658433048974
blow,14502.6123046875,-17.49805116678232
blow,14513.37890625,-20.28729707494415
blow,14524.1455078125,-19.174808647966046
blow,14534.912109375,-17.873564756987555
blow,14545.6787109375,-23.977642732172995
blow,14556.4453125,-23.51204936697863
blow,14567.2119140625,-22.00771978972325
blow,14577.978515625,-22.91989301032263
blow,14588.7451171875,-26.782256597123848
blow,14599.51171875,-22.152538808280532
blow,14610.2783203125,-21.705324307452166
blow,14621.044921875,-23.670429331310842
blow,14631.8115234375,-23.78075282788661
blow,14642.578125,-25.580761494862145
blow,14653.3447265625,-29.16477716471299
blow,14664.111328125,-23.50004949757818
blow,14674.8779296875,-31.158288466858316
blow,14685.64453125,-29.545280699527652
blow,14696.4111328125,-26.321524140815995
blow,14707.177734375,-32.71509928263449
blow,14717.9443359375,-17.36990736870242
blow,14728.7109375,-18.180812836941985
blow,14739.4775390625,-25.417605964064464
blow,14750.244140625,-17.98901460578001
blow,14761.0107421875,-19.06559563071611
blow,14771.77734375,-34.05368451361543
blow,14782.5439453125,-25.778250506501642
blow,14793.310546875,-21.142599293674245
blow,14804.0771484375,-20.02146566041911
blow,14814.84375,-26.804726502319735
blow,14825.6103515625,-26.26920544620459
blow,14836.376953125,-26.46117971847528
blow,14847.1435546875,-22.743406614285952
blow,14857.91015625,-20.406934458892398
blow,14868.6767578125,-31.110388361472396
blow,14879.443359375,-20.570404964367338
blow,14890.2099609375,-25.711019557959368
blow,14900.9765625,-26.73054344479269
blow,14911.7431640625,-24.78875114321302
blow,14922.509765625,-26.319361405320144
blow,14933.2763671875,-35.03270151131268
blow,14944.04296875,-24.54172110200805
blow,14954.8095703125,-25.765882286820258
blow,14965.576171875,-26.83125773397972
blow,14976.3427734375,-27.147341680123528
blow,14987.109375,-26.793004740314153
blow,14997.8759765625,-25.017745667345977
blow,15008.642578125,-19.54783880092035
blow,15019.4091796875,-18.240430848536096
blow,15030.17578125,-21.34468226954239
blow,15040.9423828125,-25.59730710593735
blow,15051.708984375,-31.788679102022645
blow,15062.4755859375,-25.209003258740598
blow,15073.2421875,-38.23028467634582
blow,15084.0087890625,-31.728854655377138
blow,15094.775390625,-27.14603473913842
blow,15105.5419921875,-28.610536198295936
blow,15116.30859375,-26.00978475442018
blow,15127.0751953125,-31.620736711403303
blow,15137.841796875,-25.9991640735214
blow,15148.6083984375,-24.98621389063482
blow,15159.375,-23.252598731232816
blow,15170.1416015625,-31.923508845841155
blow,15180.908203125,-21.512527874977767
blow,15191.6748046875,-33.54562204845337
blow,15202.44140625,-25.962851081412275
blow,15213.2080078125,-25.173275369708396
blow,15223.974609375,-31.966748422755515
blow,15234.7412109375,-23.604710505436437
blow,15245.5078125,-23.76740924156269
blow,15256.2744140625,-25.52503104984421
blow,15267.041015625,-29.250311506835395
blow,15277.8076171875,-33.60895226725869
blow,15288.57421875,-24.489644924011742
blow,15299.3408203125,-33.44348020152287
blow,15310.107421875,-27.58443347267081
blow,15320.8740234375,-31.44412807200403
blow,15331.640625,-26.849762538897792
blow,15342.4072265625,-26.388208929100223
blow,15353.173828125,-21.484377108956533
blow,15363.9404296875,-20.263597303293373
blow,15374.70703125,-16.723845134022074
blow,15385.4736328125,-25.907574576886674
blow,15396.240234375,-26.94985952671439
blow,15407.0068359375,-25.89351281428322
blow,15417.7734375,-23.75677239559067
blow,15428.5400390625,-26.299466490754465
blow,15439.306640625,-27.878979169136603
blow,15450.0732421875,-23.020361177408624
blow,15460.83984375,-23.92715365396088
blow,15471.6064453125,-32.15336345552777
blow,15482.373046875,-21.351334746767545
blow,15493.1396484375,-28.244599999883096
blow,15503.90625,-18.85944846415969
blow,15514.6728515625,-31.01679909657455
blow,15525.439453125,-22.849796461103153
blow,15536.2060546875,-19.834713256902067
blow,15546.97265625,-19.410381793193878
blow,15557.7392578125,-29.56044634955271
blow,15568.505859375,-26.05325121698932
blow,15579.2724609375,-24.288145946333955
blow,15590.0390625,-24.80345934061619
blow,15600.8056640625,-24.55635247371577
blow,15611.572265625,-24.608529113805197
blow,15622.3388671875,-20.568776957372528
blow,15633.10546875,-20.72331357583233
blow,15643.8720703125,-24.90364585117923
blow,15654.638671875,-35.325897413834056
blow,15665.4052734375,-17.593730290799915
blow,15676.171875,-18.91167285624209
blow,15686.9384765625,-22.441164063659663
blow,15697.705078125,-21.49999467432558
blow,15708.4716796875,-23.82983139461323
blow,15719.23828125,-37.5579889191108
blow,15730.0048828125,-20.529383444096105
blow,15740.771484375,-24.62407188717759
blow,15751.5380859375,-27.243298342527012
blow,15762.3046875,-26.88264420395455
blow,15773.0712890625,-28.315724409624885
blow,15783.837890625,-26.648907654204127
blow,15794.6044921875,-22.434250562867906
blow,15805.37109375,-26.349690880031456
blow,15816.1376953125,-33.51871179149318
blow,15826.904296875,-17.503348196413356
blow,15837.6708984375,-21.190626403749544
blow,15848.4375,-21.891746137836098
blow,15859.2041015625,-22.661093659097737
blow,15869.970703125,-23.545271802477483
blow,15880.7373046875,-28.199566801939014
blow,15891.50390625,-24.070284692898674
blow,15902.2705078125,-17.6017023231151
blow,15913.037109375,-20.20279035073186
blow,15923.8037109375,-21.34923103622291
blow,15934.5703125,-21.25205096977815
blow,15945.3369140625,-30.15336979650806
blow,15956.103515625,-31.46524368829008
blow,15966.8701171875,-34.12169928472424
blow,15977.63671875,-25.210996737113348
blow,15988.4033203125,-25.141807611119418
blow,15999.169921875,-27.265292394429924
blow,16009.9365234375,-24.83183416964679
blow,16020.703125,-22.234294796650005
blow,16031.4697265625,-23.240304705025604
blow,16042.236328125,-20.369747130812527
blow,16053.0029296875,-28.653887540235846
blow,16063.76953125,-27.40183370779735
blow,16074.5361328125,-28.763491770541222
blow,16085.302734375,-24.813439135094995
blow,16096.0693359375,-23.050878611069972
blow,16106.8359375,-28.77942028636566
blow,16117.6025390625,-35.17194866039888
blow,16128.369140625,-27.500046453436564
blow,16139.1357421875,-30.713365218116422
blow,16149.90234375,-21.189351298694447
blow,16160.6689453125,-20.787697258447068
blow,16171.435546875,-24.436388790338818
blow,16182.2021484375,-41.26870425376378
blow,16192.96875,-20.906775256192432
blow,16203.7353515625,-27.564367046124147
blow,16214.501953125,-26.269919628680505
blow,16225.2685546875,-23.4835330323703
blow,16236.03515625,-25.909923217660406
blow,16246.8017578125,-20.903686958479263
blow,16257.568359375,-23.316605935460203
blow,16268.3349609375,-25.61527019229966
blow,16279.1015625,-25.479977865417954
blow,16289.8681640625,-28.18257258257193
blow,16300.634765625,-24.43394587346299
blow,16311.4013671875,-23.788128522105545
blow,16322.16796875,-23.807735794933595
blow,16332.9345703125,-40.97360553794406
blow,16343.701171875,-24.41869624490343
blow,16354.4677734375,-28.675610031739428
blow,16365.234375,-23.380341555114047
blow,16376.0009765625,-21.45205119264785
blow,16386.767578125,-25.667830911973724
blow,16397.5341796875,-26.73523344411224
blow,16408.30078125,-24.563922081139133
blow,16419.0673828125,-24.660242647566555
blow,16429.833984375,-23.698476202229184
blow,16440.6005859375,-24.381528081309625
blow,16451.3671875,-26.87581316077757
blow,16462.1337890625,-33.390524030603046
blow,16472.900390625,-32.85546381908183
blow,16483.6669921875,-24.234499907074092
blow,16494.43359375,-23.13569470401143
blow,16505.2001953125,-23.458267207028648
blow,16515.966796875,-20.80676325093455
blow,16526.7333984375,-25.838529852493824
blow,16537.5,-14.853826143474624
blow,16548.2666015625,-23.017292998737005
blow,16559.033203125,-19.50682427049982
blow,16569.7998046875,-25.274239886796156
blow,16580.56640625,-30.542746208403038
blow,16591.3330078125,-19.461166732919715
blow,16602.099609375,-20.943073815944445
blow,16612.8662109375,-22.837142822415473
blow,16623.6328125,-22.160871800317775
blow,16634.3994140625,-18.673292636974455
blow,16645.166015625,-27.845849270080507
blow,16655.9326171875,-32.11056802590905
blow,16666.69921875,-22.364402206642765
blow,16677.4658203125,-19.85648180241711
blow,16688.232421875,-22.681085222191946
blow,16698.9990234375,-29.497609546462943
blow,16709.765625,-31.549310929301843
blow,16720.5322265625,-17.070900972865743
blow,16731.298828125,-16.414094749572666
blow,16742.0654296875,-28.921047649769363
blow,16752.83203125,-26.869573197699705
blow,16763.5986328125,-27.080553707346724
blow,16774.365234375,-24.453812833641713
blow,16785.1318359375,-27.072054933033556
blow,16795.8984375,-26.914394409563634
blow,16806.6650390625,-21.532349750252546
blow,16817.431640625,-42.44883134381581
blow,16828.1982421875,-23.130585016378316
blow,16838.96484375,-22.445891825688417
blow,16849.7314453125,-29.78125578481272
blow,16860.498046875,-19.48622404518473
blow,16871.2646484375,-20.728489961828274
blow,16882.03125,-22.866483753390302
blow,16892.7978515625,-36.73478286022178
blow,16903.564453125,-37.10308648197256
blow,16914.3310546875,-32.107005708225756
blow,16925.09765625,-21.257189270425805
blow,16935.8642578125,-20.754527763027426
blow,16946.630859375,-22.8604728513884
blow,16957.3974609375,-35.472410679445005
blow,16968.1640625,-23.378376273947723
blow,16978.9306640625,-26.14272897896042
blow,16989.697265625,-34.25590360937236
blow,17000.4638671875,-30.36782690273702
blow,17011.23046875,-41.647621886694154
blow,17021.9970703125,-29.72006111194867
blow,17032.763671875,-33.14019476612533
blow,17043.5302734375,-26.627711579745007
blow,17054.296875,-24.55838272804265
blow,17065.0634765625,-25.549775708030925
blow,17075.830078125,-19.15349541359003
blow,17086.5966796875,-22.745163943210308
blow,17097.36328125,-21.17141356866356
blow,17108.1298828125,-22.534452429446937
blow,17118.896484375,-17.210223377623585
blow,17129.6630859375,-22.2763891360481
blow,17140.4296875,-22.379898946081703
blow,17151.1962890625,-23.945707587024977
blow,17161.962890625,-20.740098875805955
blow,17172.7294921875,-26.812676878788576
blow,17183.49609375,-18.419435380753654
blow,17194.2626953125,-22.821185038805865
blow,17205.029296875,-17.997183146402953
blow,17215.7958984375,-22.59269620236424
blow,17226.5625,-35.23742437812284
blow,17237.3291015625,-19.7291817072094
blow,17248.095703125,-22.25140262457357
blow,17258.8623046875,-26.92781740692442
blow,17269.62890625,-31.906217927369482
blow,17280.3955078125,-29.61986188954182
blow,17291.162109375,-27.014877428837984
blow,17301.9287109375,-25.522935203419998
blow,17312.6953125,-27.25482156388693
blow,17323.4619140625,-25.398770519228314
blow,17334.228515625,-33.01491344960296
blow,17344.9951171875,-34.9216874812103
blow,17355.76171875,-21.97272241994249
blow,17366.5283203125,-19.29058662829953
blow,17377.294921875,-24.25781229412174
blow,17388.0615234375,-22.40193145090867
blow,17398.828125,-19.750366502997142
blow,17409.5947265625,-42.77390643796646
blow,17420.361328125,-36.56083588133044
blow,17431.1279296875,-23.356848101602328
blow,17441.89453125,-39.121212663205256
blow,17452.6611328125,-40.082904624390565
blow,17463.427734375,-28.33414430668835
blow,17474.1943359375,-25.2447872499431
blow,17484.9609375,-28.24262259097745
blow,17495.7275390625,-22.56716557761505
blow,17506.494140625,-35.1188260922296
blow,17517.2607421875,-29.25102709825022
blow,17528.02734375,-21.56232199623577
blow,17538.7939453125,-23.702880057882574
blow,17549.560546875,-25.807061674150958
blow,17560.3271484375,-20.4054666448808
blow,17571.09375,-23.237385278670445
blow,17581.8603515625,-21.518824880665196
blow,17592.626953125,-27.653214755898823
blow,17603.3935546875,-32.70768524178856
blow,17614.16015625,-21.714076533983633
blow,17624.9267578125,-26.583811149695844
blow,17635.693359375,-20.37461631905472
blow,17646.4599609375,-23.741293276336613
blow,17657.2265625,-16.840845183924273
blow,17667.9931640625,-17.128137341830183
blow,17678.759765625,-21.167686903791058
blow,17689.5263671875,-20.665640306114213
blow,17700.29296875,-26.003399610897674
blow,17711.0595703125,-28.06120379821181
blow,17721.826171875,-19.179518965121964
blow,17732.5927734375,-20.386716588896803
blow,17743.359375,-27.52523277809225
blow,17754.1259765625,-27.88026083733318
blow,17764.892578125,-21.989391400413712
blow,17775.6591796875,-30.39892907125944
blow,17786.42578125,-20.514380666023943
blow,17797.1923828125,-22.92033214433591
blow,17807.958984375,-32.250147987656575
blow,17818.7255859375,-18.232460114670616
blow,17829.4921875,-21.833620673520635
blow,17840.2587890625,-26.549544361141102
blow,17851.025390625,-27.217240179839646
blow,17861.7919921875,-21.936456295474997
blow,17872.55859375,-26.226633864678046
blow,17883.3251953125,-20.186512621389756
blow,17894.091796875,-24.099262856998052
blow,17904.8583984375,-27.998692670610836
blow,17915.625,-20.032268937940177
blow,17926.3916015625,-18.022831609042875
blow,17937.158203125,-23.317220540031084
blow,17947.9248046875,-19.358544691119686
blow,17958.69140625,-23.266811504943966
blow,17969.4580078125,-32.325794846034086
blow,17980.224609375,-15.897749450093745
blow,17990.9912109375,-30.216447056463988
blow,18001.7578125,-19.826525470318327
blow,18012.5244140625,-30.409266169362105
blow,18023.291015625,-35.04836234297811
blow,18034.0576171875,-26.383641903021534
blow,18044.82421875,-31.3927712405426
blow,18055.5908203125,-23.564628740561197
blow,18066.357421875,-28.329158837340604
blow,18077.1240234375,-32.502690419303676
blow,18087.890625,-23.1630013419218
blow,18098.6572265625,-23.467000833029378
blow,18109.423828125,-23.568900323408496
blow,18120.1904296875,-25.068928064803984
blow,18130.95703125,-26.93889192679421
blow,18141.7236328125,-27.8491731326934
blow,18152.490234375,-20.18958355917322
blow,18163.2568359375,-22.880470284823918
blow,18174.0234375,-17.91114190717692
blow,18184.7900390625,-28.672371693828058
blow,18195.556640625,-26.205268189592875
blow,18206.3232421875,-24.584140685081437
blow,18217.08984375,-16.26374838487603
blow,18227.8564453125,-21.000039173596925
blow,18238.623046875,-24.04595857331814
blow,18249.3896484375,-21.92413708708306
blow,18260.15625,-28.06778238325061
blow,18270.9228515625,-27.234089269816472
blow,18281.689453125,-26.984387947559057
blow,18292.4560546875,-30.148803566483377
blow,18303.22265625,-24.556002937967463
blow,18313.9892578125,-19.314724509474722
blow,18324.755859375,-22.001957845378573
blow,18335.5224609375,-17.109300463519975
blow,18346.2890625,-12.548409939709707
blow,18357.0556640625,-18.84356289347541
blow,18367.822265625,-26.77980570542382
blow,18378.5888671875,-37.983137513301564
blow,18389.35546875,-31.87452687345271
blow,18400.1220703125,-32.06725257441419
blow,18410.888671875,-29.031890676374466
blow,18421.6552734375,-25.25759750776903
blow,18432.421875,-30.833955431286988
blow,18443.1884765625,-22.79738725640946
blow,18453.955078125,-19.53215124632674
blow,18464.7216796875,-21.93749891759792
blow,18475.48828125,-24.73925589962996
blow,18486.2548828125,-21.046362451506564
blow,18497.021484375,-24.74311805857045
blow,18507.7880859375,-19.12862459552733
blow,18518.5546875,-17.400598261053084
blow,18529.3212890625,-19.77149242968405
blow,18540.087890625,-25.366061448857987
blow,18550.8544921875,-33.144185795029884
blow,18561.62109375,-21.745118618461
blow,18572.3876953125,-25.225206629911163
blow,18583.154296875,-53.76886077159366
blow,18593.9208984375,-18.205472682466677
blow,18604.6875,-29.570440908667752
blow,18615.4541015625,-28.64784181822221
blow,18626.220703125,-17.25578715856984
blow,18636.9873046875,-23.64383619901305
blow,18647.75390625,-26.841558831541242
blow,18658.5205078125,-20.61087843486559
blow,18669.287109375,-26.81968501430582
blow,18680.0537109375,-22.44916328432634
blow,18690.8203125,-37.92346246960636
blow,18701.5869140625,-20.42564084797617
blow,18712.353515625,-27.961822021996934
blow,18723.1201171875,-34.65628461939691
blow,18733.88671875,-25.910481393744167
blow,18744.6533203125,-16.974582710412367
blow,18755.419921875,-22.662079986586953
blow,18766.1865234375,-32.65345378670077
blow,18776.953125,-23.114088482753754
blow,18787.7197265625,-27.3175517883722
blow,18798.486328125,-24.64759614857593
blow,18809.2529296875,-23.126058024847623
blow,18820.01953125,-24.538533245361485
blow,18830.7861328125,-25.15000869895588
blow,18841.552734375,-29.2684089578511
blow,18852.3193359375,-25.857035425948144
blow,18863.0859375,-23.034705192119844
blow,18873.8525390625,-26.57865576333687
blow,18884.619140625,-25.241916932789298
blow,18895.3857421875,-26.70210331463163
blow,18906.15234375,-24.393133421966162
blow,18916.9189453125,-20.31818408508247
blow,18927.685546875,-22.73046908014606
blow,18938.4521484375,-28.8010407473178
blow,18949.21875,-24.90953562074132
blow,18959.9853515625,-19.82878876637009
blow,18970.751953125,-21.197323235794535
blow,18981.5185546875,-26.874826440115985
blow,18992.28515625,-24.38035559618884
blow,19003.0517578125,-23.092895763480822
blow,19013.818359375,-35.47218181903462
blow,19024.5849609375,-28.447087005117133
blow,19035.3515625,-22.58070825540635
blow,19046.1181640625,-23.22859015963834
blow,19056.884765625,-30.10141459459922
blow,19067.6513671875,-28.29352350873457
blow,19078.41796875,-31.2465215440689
blow,19089.1845703125,-27.82330653983271
blow,19099.951171875,-24.52001588135826
blow,19110.7177734375,-20.420605151621878
blow,19121.484375,-18.08136624105011
blow,19132.2509765625,-23.27910287626123
blow,19143.017578125,-32.97920736975421
blow,19153.7841796875,-27.508706778272924
blow,19164.55078125,-19.677724010800898
blow,19175.3173828125,-19.321583876161096
blow,19186.083984375,-23.905220871733786
blow,19196.8505859375,-29.243132300521417
blow,19207.6171875,-20.70356956997147
blow,19218.3837890625,-24.793569991848713
blow,19229.150390625,-26.35742075456386
blow,19239.9169921875,-22.66893316910879
blow,19250.68359375,-28.22079346990561
blow,19261.4501953125,-17.261097672565203
blow,19272.216796875,-23.858333996613517
blow,19282.9833984375,-20.19760851287185
blow,19293.75,-21.704955770249875
blow,19304.5166015625,-21.988803982394316
blow,19315.283203125,-25.145174337312337
blow,19326.0498046875,-22.16122605484054
blow,19336.81640625,-23.28654673583403
blow,19347.5830078125,-27.99058792944388
blow,19358.349609375,-27.240835500817596
blow,19369.1162109375,-22.713766595246337
blow,19379.8828125,-19.9885720806642
blow,19390.6494140625,-25.556473271627148
blow,19401.416015625,-27.225766380409077
blow,19412.1826171875,-25.416879394931307
blow,19422.94921875,-36.18693908870312
blow,19433.7158203125,-19.39074978007139
blow,19444.482421875,-19.434524844385923
blow,19455.2490234375,-22.334664046968285
blow,19466.015625,-42.28877883421336
blow,19476.7822265625,-19.950685381319293
blow,19487.548828125,-16.574332787549434
blow,19498.3154296875,-17.359656362395263
blow,19509.08203125,-23.881623760448175
blow,19519.8486328125,-18.800425821952054
blow,19530.615234375,-28.941500877096367
blow,19541.3818359375,-25.727458493970055
blow,19552.1484375,-25.884652634427283
blow,19562.9150390625,-21.68021520311867
blow,19573.681640625,-21.56675084520849
blow,19584.4482421875,-24.697342292646127
blow,19595.21484375,-28.989756851302253
blow,19605.9814453125,-24.596690431860164
blow,19616.748046875,-25.91960535380369
blow,19627.5146484375,-21.55389130322824
blow,19638.28125,-27.51295629005459
blow,19649.0478515625,-25.936310602920205
blow,19659.814453125,-33.83154212615829
blow,19670.5810546875,-22.452457153023488
blow,19681.34765625,-23.13865504187136
blow,19692.1142578125,-21.958843352496565
blow,19702.880859375,-23.247979362892302
blow,19713.6474609375,-21.210555241573076
blow,19724.4140625,-19.040932964427146
blow,19735.1806640625,-24.94246601592021
blow,19745.947265625,-32.336940876671775
blow,19756.7138671875,-36.581179101444256
blow,19767.48046875,-26.447012442363352
blow,19778.2470703125,-27.911682332581833
blow,19789.013671875,-27.885135944000044
blow,19799.7802734375,-18.983864486220508
blow,19810.546875,-20.989636703850678
blow,19821.3134765625,-20.69203703360393
blow,19832.080078125,-18.923494539366708
blow,19842.8466796875,-20.19859568176138
blow,19853.61328125,-19.674056748724155
blow,19864.3798828125,-26.402718859211003
blow,19875.146484375,-32.96193866214231
blow,19885.9130859375,-32.013241238140836
blow,19896.6796875,-33.26623691623751
blow,19907.4462890625,-23.201568854626252
blow,19918.212890625,-20.16663007292896
blow,19928.9794921875,-33.284772304352764
blow,19939.74609375,-22.353057172544844
blow,19950.5126953125,-33.59701547056707
blow,19961.279296875,-24.56215087349815
blow,19972.0458984375,-24.243092838054995
blow,19982.8125,-29.61961012352585
blow,19993.5791015625,-26.17343796708869
blow,20004.345703125,-23.385895950548196
blow,20015.1123046875,-20.179989432224442
blow,20025.87890625,-23.60069247083709
blow,20036.6455078125,-25.069992158982508
blow,20047.412109375,-24.187333194611554
blow,20058.1787109375,-23.17133897564365
blow,20068.9453125,-19.14127320005639
blow,20079.7119140625,-31.403907763944268
blow,20090.478515625,-21.588484007229983
blow,20101.2451171875,-27.305377441478875
blow,20112.01171875,-23.573851914928532
blow,20122.7783203125,-19.56417136499325
blow,20133.544921875,-31.71497200922403
blow,20144.3115234375,-25.353436045790737
blow,20155.078125,-24.65421788431491
blow,20165.8447265625,-25.813082783647936
blow,20176.611328125,-21.614372575991858
blow,20187.3779296875,-33.134366294392265
blow,20198.14453125,-23.771173880269743
blow,20208.9111328125,-32.329145372035434
blow,20219.677734375,-30.767672604679788
blow,20230.4443359375,-25.792530187154338
blow,20241.2109375,-27.810531684941523
blow,20251.9775390625,-39.8662296437838
blow,20262.744140625,-29.64461070091376
blow,20273.5107421875,-33.19502429352062
blow,20284.27734375,-23.711897227186668
blow,20295.0439453125,-31.374807765651866
blow,20305.810546875,-26.190949547325204
blow,20316.5771484375,-22.380086487198177
blow,20327.34375,-17.732954775482128
blow,20338.1103515625,-23.48200685400373
blow,20348.876953125,-26.236441076504903
blow,20359.6435546875,-28.36454107495824
blow,20370.41015625,-22.209390973553724
blow,20381.1767578125,-20.74311690876317
blow,20391.943359375,-34.54012211941021
blow,20402.7099609375,-19.38223031649987
blow,20413.4765625,-21.293058451755186
blow,20424.2431640625,-19.47245526964547
blow,20435.009765625,-28.281139743858933
blow,20445.7763671875,-24.668922333773512
blow,20456.54296875,-27.827402146799585
blow,20467.3095703125,-22.97593741434108
blow,20478.076171875,-22.76361116457435
blow,20488.8427734375,-21.67646550226172
blow,20499.609375,-27.423476384227286
blow,20510.3759765625,-21.75302196682374
blow,20521.142578125,-15.062743972551733
blow,20531.9091796875,-25.72507174758528
blow,20542.67578125,-30.754675845627393
blow,20553.4423828125,-30.26014270821714
blow,20564.208984375,-31.519072313071295
blow,20574.9755859375,-36.86887065834777
blow,20585.7421875,-23.674862651730585
blow,20596.5087890625,-28.129255357307372
blow,20607.275390625,-20.404534983362094
blow,20618.0419921875,-23.442983990192374
blow,20628.80859375,-24.39796753882454
blow,20639.5751953125,-26.934919500402117
blow,20650.341796875,-18.713632715656136
blow,20661.1083984375,-25.12601506905544
blow,20671.875,-29.361965695397657
blow,20682.6416015625,-21.595807563960765
blow,20693.408203125,-33.09294166772971
blow,20704.1748046875,-18.384358455153244
blow,20714.94140625,-20.95307043824313
blow,20725.7080078125,-21.137744319685396
blow,20736.474609375,-22.44759664482057
blow,20747.2412109375,-19.331457721768896
blow,20758.0078125,-24.819075387416024
blow,20768.7744140625,-24.176949176335178
blow,20779.541015625,-29.549230457817973
blow,20790.3076171875,-21.091373892644626
blow,20801.07421875,-22.809662548049427
blow,20811.8408203125,-19.853375995665672
blow,20822.607421875,-32.40989427610415
blow,20833.3740234375,-22.50675687917202
blow,20844.140625,-21.781421082214504
blow,20854.9072265625,-29.641581301794485
blow,20865.673828125,-21.759499751121652
blow,20876.4404296875,-20.92540800754312
blow,20887.20703125,-22.932821771092023
blow,20897.9736328125,-27.252114458604154
blow,20908.740234375,-20.74877748116854
blow,20919.5068359375,-22.16145597033414
blow,20930.2734375,-20.967362214118626
blow,20941.0400390625,-19.999048413133185
blow,20951.806640625,-20.761013274757268
blow,20962.5732421875,-16.035342005022496
blow,20973.33984375,-17.913536160606725
blow,20984.1064453125,-17.59029755992256
blow,20994.873046875,-18.2728807842023
blow,21005.6396484375,-24.688489970370146
blow,21016.40625,-18.047311084777814
blow,21027.1728515625,-20.99923027841863
blow,21037.939453125,-27.242444984180324
blow,21048.7060546875,-30.603484602881217
blow,21059.47265625,-16.869298495471284
blow,21070.2392578125,-17.609684757713392
blow,21081.005859375,-37.56164721804843
blow,21091.7724609375,-29.543090493763252
blow,21102.5390625,-24.15585326486203
blow,21113.3056640625,-30.25419569282255
blow,21124.072265625,-24.563988063414428
blow,21134.8388671875,-16.845750248956215
blow,21145.60546875,-18.944560591751326
blow,21156.3720703125,-19.91348353963852
blow,21167.138671875,-36.12356085917274
blow,21177.9052734375,-31.841616983031642
blow,21188.671875,-38.043308608286196
blow,21199.4384765625,-21.21272839356498
blow,21210.205078125,-19.416636297455454
blow,21220.9716796875,-35.957793631644954
blow,21231.73828125,-21.811192852735324
blow,21242.5048828125,-23.732397217602575
blow,21253.271484375,-19.79281774688535
blow,21264.0380859375,-27.16460127798578
blow,21274.8046875,-23.043508456211036
blow,21285.5712890625,-20.905256910962294
blow,21296.337890625,-30.698539420930175
blow,21307.1044921875,-37.17867211181763
blow,21317.87109375,-38.93353100644691
blow,21328.6376953125,-24.90715507480354
blow,21339.404296875,-45.39224056730768
blow,21350.1708984375,-33.77064330625501
blow,21360.9375,-30.272562457913168
blow,21371.7041015625,-23.33669297025605
blow,21382.470703125,-21.23661891795912
blow,21393.2373046875,-23.86220821144689
