Filename,var1,var2,Vowel,seg_Start,seg_End,t,t_ms,f0,H1H2c,CPP,ATR,Gender
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,18,64.899,200.836,11.799,15.613,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,19,64.904,200.409,14.134,12.753,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,20,64.909,199.982,18.784,14.263,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,21,64.914,199.366,15.528,12.858,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,22,64.919,198.698,13.042,17.103,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,23,64.924,198.03,10.538,15.053,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,24,64.929,197.276,7.407,17.191,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,25,64.934,196.498,3.265,12.527,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,26,64.939,195.72,2.919,15.471,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,27,64.944,193.362,5.673,12.407,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,28,64.949,190.568,19.006,12.783,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,29,64.954,187.774,24.975,13.168,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,30,64.959,187.138,30.095,14.13,+ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,1,65.926,176.168,2.577,13.324,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,2,65.931,176.723,7.74,13.198,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,3,65.936,178.483,10.412,13.607,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,4,65.941,180.244,12.795,17.922,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,5,65.946,181.86,13.689,15.485,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,6,65.951,183.164,14.133,15.818,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,7,65.956,184.467,14.414,18.526,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,8,65.961,185.441,14.457,20.409,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,9,65.966,185.697,14.79,20.85,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,10,65.971,185.952,15.422,21.261,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,11,65.976,186.071,15.793,23.652,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,12,65.981,185.893,16.468,21.123,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,13,65.986,185.714,17.34,20.949,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,14,65.991,185.355,18.62,22.422,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,15,65.996,184.603,18.359,20.585,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,16,66.001,183.851,17.836,20.506,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,17,66.006,182.953,16.396,20.317,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,18,66.011,181.737,13.651,21.971,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,19,66.016,180.521,10.176,23.59,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,20,66.021,179.324,6.634,20.411,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,21,66.026,178.168,2.464,22.149,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,22,66.031,177.013,0.057,22.011,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,23,66.036,176.113,-1.52,26.243,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,24,66.041,175.767,-2.757,25.937,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɪ,65.921,66.047,25,66.046,175.422,-3.551,26.419,-ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,1,66.907,0,0,17.74,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,2,66.912,0,0,15.212,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,3,66.917,0,0,20.112,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,4,66.922,0,0,13.909,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,5,66.927,0,0,15.332,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,6,66.932,0,0,13.033,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,7,66.937,0,0,13.921,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,8,66.942,0,0,12.382,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,9,66.947,0,0,13.274,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,10,66.952,0,0,14.743,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,11,66.957,0,0,18.425,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,12,66.962,183.021,11.5,16.177,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,13,66.967,182.951,10.973,16.124,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,14,66.972,182.801,10.838,20.352,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,15,66.977,182.651,11.894,21.855,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,16,66.982,182.403,13.084,22.818,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,17,66.987,182.046,13.915,22.868,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,18,66.992,181.688,14.627,25.634,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,19,66.997,181.237,15.385,26.311,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,20,67.002,180.681,15.198,23.178,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,21,67.007,180.125,15.026,24.236,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,22,67.012,179.51,15.119,23.492,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,23,67.017,178.829,13.868,19.49,+ATR,F
Eunice-008_mono,Eunice-008,mono,e,66.902,67.025,24,67.022,178.147,11.366,14.384,+ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,1,68.056,0,0,26.138,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,2,68.061,0,0,19.273,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,3,68.066,0,0,19.882,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,4,68.071,0,0,19.918,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,5,68.076,0,0,18.375,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,6,68.081,0,0,15.798,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,7,68.086,173.356,-0.458,15.824,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,8,68.091,173.331,0.656,13.039,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,9,68.096,173.197,-0.172,19.738,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,10,68.101,173.062,-0.93,16.348,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,11,68.106,172.98,-0.924,19.721,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,12,68.111,173.132,-1.019,16.137,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,13,68.116,173.284,-1.152,17.758,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,14,68.121,173.335,-0.839,23.03,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,15,68.126,172.937,-0.99,26.031,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,16,68.131,172.539,-1.457,27.153,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,17,68.136,171.911,-2.283,24.899,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,18,68.141,170.254,-1.289,19.227,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɛ,68.05,68.148,19,68.146,168.598,4.131,13.324,-ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,1,69.48,0,0,15.369,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,2,69.485,0,0,21.385,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,3,69.49,0,0,15.759,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,4,69.495,0,0,15.038,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,5,69.5,0,0,13.172,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,6,69.505,0,0,13.696,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,7,69.51,0,0,11.978,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,8,69.515,0,0,14.105,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,9,69.52,0,0,16.459,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,10,69.525,177.266,4.463,17.941,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,11,69.53,177.277,4.116,21.59,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,12,69.535,177.51,3.505,22.56,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,13,69.54,177.742,3.651,22.049,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,14,69.545,177.956,3.486,26.989,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,15,69.55,177.796,3.163,26.627,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,16,69.555,177.636,2.844,25.412,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,17,69.56,177.437,2.852,25.878,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,18,69.565,176.496,3.414,25.133,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,19,69.57,175.555,4.484,23.458,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,20,69.575,174.539,5.539,18.14,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,21,69.58,172.077,6.049,19.723,+ATR,F
Eunice-008_mono,Eunice-008,mono,æ,69.475,69.587,22,69.585,169.614,6.814,14.981,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,1,69.781,192.396,9.703,13.294,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,2,69.786,192.691,5.142,14.078,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,3,69.791,194.213,2.325,16.255,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,4,69.796,195.735,3.413,14.255,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,5,69.801,197.39,4.537,17.152,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,6,69.806,199.47,4.712,16.979,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,7,69.811,201.551,4.683,19.665,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,8,69.816,203.516,5.533,20.343,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,9,69.821,205.113,7.072,18.187,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,10,69.826,206.709,7.615,21.713,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,11,69.831,208.203,8.597,22.03,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,12,69.836,209.367,9.654,20.691,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,13,69.841,210.531,10.065,22.098,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,14,69.846,211.164,10.989,20.27,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,15,69.851,210.091,13.031,14.575,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,16,69.856,209.019,11.133,15.627,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,17,69.861,207.545,7.058,15.303,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,18,69.866,204.779,4.462,12.906,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,19,69.871,202.013,4.431,16.133,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,20,69.876,199.763,4.428,16.163,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,21,69.881,199.176,4.35,11.43,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,22,69.886,198.588,5.46,11.8,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,23,69.891,197.991,4.152,10.539,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,24,69.896,197.369,2.51,10.665,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,25,69.901,196.746,2.856,12.885,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,26,69.906,196.272,2.702,13.892,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,27,69.911,196.276,1.761,14.167,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,28,69.916,196.281,1.564,14.557,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,29,69.921,196.919,4.831,14.438,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,30,69.926,199.589,7.785,12.332,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,31,69.931,202.26,15.325,12.071,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,32,69.936,204.297,16.055,14.858,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,33,69.941,204.297,11.201,11.354,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,34,69.946,0,0,14.733,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,35,69.951,0,0,12.244,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,36,69.956,0,0,12.53,+ATR,F
Eunice-008_mono,Eunice-008,mono,u,69.776,69.964,37,69.961,0,0,13.914,+ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,1,70.88,161.209,7.714,11.806,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,2,70.885,159.05,7.355,13.1,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,3,70.89,156.892,6.733,13.409,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,4,70.895,154.736,5.79,16.297,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,5,70.9,152.707,4.96,16.771,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,6,70.905,150.679,5.457,16.099,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,7,70.91,148.658,5.795,17.169,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,8,70.915,147.021,6.514,13.98,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,9,70.92,145.385,6.097,15.843,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,10,70.925,143.779,4.916,16.014,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,11,70.93,143.779,3.294,12.762,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,12,70.935,0,0,12.622,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,13,70.94,0,0,19.955,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,14,70.945,0,0,13.209,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,15,70.95,0,0,10.605,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,16,70.955,0,0,13.992,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,17,70.96,0,0,14.302,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,18,70.965,0,0,10.939,-ATR,F
Eunice-008_mono,Eunice-008,mono,ʊ,70.874,70.969,19,70.97,0,0,10.171,-ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,1,71.702,0,0,13.295,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,2,71.707,0,0,10.915,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,3,71.712,0,0,14.127,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,4,71.717,159.358,-2.068,14.742,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,5,71.722,160.217,0.852,15.061,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,6,71.727,162.139,2.845,14.869,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,7,71.732,164.061,3.758,15.57,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,8,71.737,165.168,5.622,17.514,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,9,71.742,165.266,7.905,16.226,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,10,71.747,165.364,9.589,16.013,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,11,71.752,165.346,10.306,18.257,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,12,71.757,165.185,10.904,16.896,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,13,71.762,165.024,11.239,18.465,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,14,71.767,164.892,11.395,15.963,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,15,71.772,164.796,11.794,18.983,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,16,71.777,164.699,11.627,22.232,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,17,71.782,164.567,11.512,21.058,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,18,71.787,164.391,11.546,18.822,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,19,71.792,164.215,11.764,16.505,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,20,71.797,163.847,11.906,16.996,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,21,71.802,163.243,11.545,17.708,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,22,71.807,162.639,11.924,15.22,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,23,71.812,161.496,9.869,17.128,+ATR,F
Eunice-008_mono,Eunice-008,mono,o,71.697,71.817,24,71.817,159.685,7.91,13.014,+ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,1,72.971,192.486,12.723,12.193,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,2,72.976,188.1,9.253,17.881,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,3,72.981,184.947,6.412,17.44,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,4,72.986,184.322,5.381,20.163,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,5,72.991,183.696,5.206,17.359,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,6,72.996,183.102,4.974,14.418,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,7,73.001,182.571,4.121,18.999,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,8,73.006,182.04,3.362,17.631,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,9,73.011,181.616,3.704,15.022,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,10,73.016,181.408,4,21.032,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,11,73.021,181.201,3.887,23.234,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,12,73.026,181.188,4.153,25.083,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,13,73.031,181.573,4.643,23.207,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,14,73.036,181.958,5.177,24.481,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,15,73.041,182.388,5.875,24.723,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,16,73.046,182.911,6.815,21.617,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,17,73.051,183.435,8.457,20.897,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,18,73.056,183.852,10.226,19.871,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,19,73.061,184.051,10.211,15.741,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,20,73.066,184.25,10.909,16.94,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,21,73.071,184.12,13.807,14.14,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,22,73.076,183.315,17.63,13.106,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,23,73.081,182.51,22.881,13.324,-ATR,F
Eunice-008_mono,Eunice-008,mono,ɔ,72.966,73.088,24,73.086,181.969,19.586,13.415,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,1,73.594,0,0,23.984,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,2,73.599,0,0,13.774,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,3,73.604,0,0,19.283,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,4,73.609,0,0,18.812,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,5,73.614,0,0,23.256,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,6,73.619,0,0,19.811,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,7,73.624,0,0,20.051,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,8,73.629,0,0,13.098,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,9,73.634,0,0,16.454,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,10,73.639,0,0,18.255,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,11,73.644,0,0,21.299,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,12,73.649,154.989,-2.158,19.172,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,13,73.654,154.989,-0.75,14.507,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,14,73.659,154.945,0.467,17.482,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,15,73.664,154.896,0.232,20.689,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,16,73.669,154.847,-0.782,18.925,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,17,73.674,154.841,-0.591,14.706,-ATR,F
Eunice-008_mono,Eunice-008,mono,a,73.589,73.682,18,73.679,0,0,14.432,-ATR,F
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,1,158.405,113.36,15.355,14.2,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,2,158.41,111.614,14.268,15.051,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,3,158.415,109.867,16.382,15.037,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,4,158.42,108.461,13.48,12.959,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,5,158.425,107.788,11.733,11.353,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,6,158.43,107.115,10.955,16.053,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,7,158.435,106.14,11.175,13.731,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,8,158.44,104.514,11.647,19.431,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,9,158.445,102.888,11.121,10.942,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,10,158.45,101.231,10.517,14.452,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,11,158.455,99.509,8.972,12.605,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,12,158.46,97.788,8.81,18.679,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,13,158.465,96.05,8.115,13.22,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,14,158.47,94.279,8.906,18.455,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,15,158.475,92.508,7.609,13.035,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,16,158.48,90.752,7.086,15.965,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,17,158.485,89.032,5.507,13.456,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,18,158.49,87.312,3.606,11.449,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,19,158.495,85.584,2.108,15.499,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,20,158.5,83.842,2.286,10.415,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,21,158.505,82.1,0.572,14.644,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,22,158.51,80.475,2.379,14.5,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,23,158.515,79.104,0.146,14.502,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,24,158.52,77.733,-1.534,13.51,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,25,158.525,75.528,2.449,12.516,+ATR,M
FELIX-02_mono,FELIX-02,mono,i,158.399,158.543,26,158.53,71.529,-1.444,15.112,+ATR,M
